TimeStamp (UTC),WindDirection Avg,WindSpeed Avg,WindSpeed StdDev,T AMB Avg,In AirDensity Avg
2021-01-27 21:00:00+00:00,182.0308883,3.385344442,1.006451354,14.44410313,1.083465772
2021-01-27 22:00:00+00:00,154.4248772,2.776495892,1.040316398,15.07950156,1.081637397
2021-01-27 23:00:00+00:00,156.9076664,2.463226627,0.809039056,14.5673572,1.083308944
2021-01-28 00:00:00+00:00,183.6046733,1.838246711,0.571439965,13.63951254,1.087775675
2021-01-28 01:00:00+00:00,154.7454812,3.76051805,0.665818042,12.67060773,1.091182719
2021-01-28 02:00:00+00:00,164.4822651,5.488327829,0.639340984,11.89904099,1.093105267
2021-01-28 03:00:00+00:00,167.125702,6.119647923,0.743303951,11.1148582,1.096405192
2021-01-28 04:00:00+00:00,175.1244741,6.657211616,0.751728843,9.801315712,1.10085586
2021-01-28 05:00:00+00:00,173.0566165,7.492713455,0.781687508,8.61915628,1.105343866
2021-01-28 06:00:00+00:00,175.5971854,7.415495958,0.77022271,7.639234504,1.108490955
2021-01-28 07:00:00+00:00,175.6599266,7.886260044,0.797120828,6.613668269,1.112324137
2021-01-28 08:00:00+00:00,173.562056,8.26478847,0.812188699,5.80625191,1.115004182
2021-01-28 09:00:00+00:00,176.5496956,8.493392326,0.811464978,5.324753543,1.116678423
2021-01-28 10:00:00+00:00,178.7768317,8.617831537,0.817759428,4.732980915,1.120959967
2021-01-28 11:00:00+00:00,179.4751084,9.143280514,0.848140157,4.471194129,1.123133566
2021-01-28 12:00:00+00:00,179.5109896,9.39066383,0.887946776,4.037159525,1.125336648
2021-01-28 13:00:00+00:00,179.1552978,8.729335425,0.881993185,3.549576543,1.127463029
2021-01-28 14:00:00+00:00,181.270514,8.547841945,0.922728389,3.143346981,1.129370722
2021-01-28 15:00:00+00:00,182.9145547,7.945683179,0.966154271,3.143995325,1.126271721
2021-01-28 16:00:00+00:00,182.1977139,6.477818976,0.899329261,4.643724505,1.11974781
2021-01-28 17:00:00+00:00,184.4577753,8.319817238,1.251813207,7.154894231,1.11027392
2021-01-28 18:00:00+00:00,187.7623657,9.772488231,1.290507224,8.568388463,1.105237999
2021-01-28 19:00:00+00:00,185.3103845,8.868611584,1.271181265,9.85572638,1.100433889
2021-01-28 20:00:00+00:00,180.6840906,8.668596254,1.358434316,10.82922165,1.09657716
2021-01-28 21:00:00+00:00,180.1842131,9.44811461,1.338020203,11.67815126,1.092818138
2021-01-28 22:00:00+00:00,180.9186968,10.19648802,1.289346512,11.99010993,1.091771719
2021-01-28 23:00:00+00:00,183.900018,11.02350022,1.18513484,11.2563766,1.09504547
2021-01-29 00:00:00+00:00,185.4753318,11.64302807,1.050812238,10.59185553,1.097872142
2021-01-29 01:00:00+00:00,186.8425105,11.57113163,0.975293944,10.09491992,1.099953704
2021-01-29 02:00:00+00:00,190.9074876,12.9732449,1.087483019,9.454595226,1.102443753
2021-01-29 03:00:00+00:00,191.1639842,12.96378277,1.194172543,8.714258926,1.104995459
2021-01-29 04:00:00+00:00,193.2295999,13.57968577,1.236603298,8.318917814,1.106397386
2021-01-29 05:00:00+00:00,192.7987309,13.32296928,1.216740073,7.824953464,1.108189287
2021-01-29 06:00:00+00:00,194.1304635,12.89007777,1.160049368,7.403348993,1.109649407
2021-01-29 07:00:00+00:00,194.1229156,13.1383269,1.140737334,7.011577266,1.111053311
2021-01-29 08:00:00+00:00,194.7672284,12.81656008,1.141222359,6.605140122,1.112663073
2021-01-29 09:00:00+00:00,194.1566626,12.96977924,1.201564797,6.149070747,1.11443615
2021-01-29 10:00:00+00:00,196.2054111,13.47952231,1.227944042,5.704268933,1.117731554
2021-01-29 11:00:00+00:00,195.8265263,14.1989063,1.153060919,5.42573736,1.120419128
2021-01-29 12:00:00+00:00,196.3628359,13.94815785,1.119855014,4.976946614,1.122668806
2021-01-29 13:00:00+00:00,197.3508747,13.27486572,1.071981058,4.471459977,1.124447949
2021-01-29 14:00:00+00:00,195.7480077,12.78144404,1.072373099,4.689442715,1.122135182
2021-01-29 15:00:00+00:00,194.0836981,12.20719185,1.132257428,6.029459038,1.11420932
2021-01-29 16:00:00+00:00,196.5272234,11.45104592,1.14423954,8.461746626,1.105818354
2021-01-29 17:00:00+00:00,190.5938495,10.44528774,1.18475263,11.26945929,1.095583155
2021-01-29 18:00:00+00:00,191.5929434,10.29563917,1.234438026,12.97702375,1.089630274
2021-01-29 19:00:00+00:00,192.1321533,10.4440781,1.283511253,14.38329295,1.084812958
2021-01-29 20:00:00+00:00,190.9906469,11.35731209,1.342797574,14.87327567,1.082712499
2021-01-29 21:00:00+00:00,186.4051346,10.54485319,1.081438115,14.82100379,1.082458998
2021-01-29 22:00:00+00:00,182.8924835,11.3714942,1.164731391,14.27667877,1.084557295
2021-01-29 23:00:00+00:00,187.9754778,11.61264123,1.178513743,13.52763013,1.087735305
2021-01-30 00:00:00+00:00,189.6765821,14.14505586,1.281938629,12.29592759,1.091926613
2021-01-30 01:00:00+00:00,190.6369881,12.91988734,1.246644928,11.55096546,1.094267759
2021-01-30 02:00:00+00:00,191.6639129,12.89334303,1.288212581,11.55541257,1.094314423
2021-01-30 03:00:00+00:00,190.7756512,13.91612723,1.350726513,11.62885967,1.094060148
2021-01-30 04:00:00+00:00,191.1492008,13.08241077,1.371356376,11.71796946,1.093605687
2021-01-30 05:00:00+00:00,186.1578116,12.93463223,1.462140281,11.76553318,1.09331717
2021-01-30 06:00:00+00:00,188.2946703,16.7236633,1.800760512,11.95736316,1.092524016
2021-01-30 07:00:00+00:00,187.0616082,14.69496695,1.677342733,12.1655823,1.091852975
2021-01-30 08:00:00+00:00,186.7262159,13.83784876,1.54611924,12.08294168,1.092145259
2021-01-30 09:00:00+00:00,188.8239897,14.29556418,1.495366502,11.94699409,1.092797437
2021-01-30 10:00:00+00:00,191.737599,13.63649388,1.434987683,11.40851819,1.095592225
2021-01-30 11:00:00+00:00,193.8605146,11.02205914,1.169570368,11.03900156,1.098972696
2021-01-30 12:00:00+00:00,192.1026102,7.80843326,1.375773789,12.38411758,1.096877969
2021-01-30 13:00:00+00:00,195.2986556,12.10563414,1.717168787,13.52293104,1.090180194
2021-01-30 14:00:00+00:00,196.7940716,12.91249163,1.786662314,13.35182082,1.090325356
2021-01-30 15:00:00+00:00,197.9470027,12.58073385,1.926644051,14.17907977,1.084961161
2021-01-30 16:00:00+00:00,199.4893579,13.50465866,2.123495184,15.44563306,1.08009804
2021-01-30 17:00:00+00:00,196.1933874,14.07898085,2.347445765,16.38070109,1.076770128
2021-01-30 18:00:00+00:00,192.8015679,14.72110043,2.583734163,17.48355554,1.072975783
2021-01-30 19:00:00+00:00,189.3394686,15.15459372,2.511764693,18.13123704,1.070672741
2021-01-30 20:00:00+00:00,193.1544653,13.74705904,2.220326892,18.97469373,1.067908557
2021-01-30 21:00:00+00:00,190.9664137,11.95769822,1.966112995,19.72307307,1.065315587
2021-01-30 22:00:00+00:00,196.5786867,10.6471425,1.848058976,20.32018932,1.06289975
2021-01-30 23:00:00+00:00,206.3543745,9.852834702,1.578551971,20.40650916,1.063518206
2021-01-31 00:00:00+00:00,204.384704,6.547022862,0.902766669,19.26263313,1.067458936
2021-01-31 01:00:00+00:00,201.2745736,5.519085606,0.684415084,18.13985104,1.070920367
2021-01-31 02:00:00+00:00,203.3254966,5.181741904,0.609490584,17.63753294,1.072549601
2021-01-31 03:00:00+00:00,203.6626039,5.996252958,0.655361353,16.79041144,1.075171287
2021-01-31 04:00:00+00:00,205.7798047,6.107137137,0.650918397,15.75422011,1.078345365
2021-01-31 05:00:00+00:00,204.9687361,6.892874838,0.772152365,14.64888223,1.08170074
2021-01-31 06:00:00+00:00,205.4143255,7.894432002,0.85409666,13.62541421,1.085138224
2021-01-31 07:00:00+00:00,207.4339634,8.982513096,0.952284991,12.38098591,1.089860564
2021-01-31 08:00:00+00:00,210.20699,8.905828689,0.952134011,11.251371,1.094494002
2021-01-31 09:00:00+00:00,207.6733645,7.920850144,0.897901866,10.37185836,1.097776573
2021-01-31 10:00:00+00:00,200.5716845,6.094716273,0.737242213,9.817752525,1.101131617
2021-01-31 11:00:00+00:00,202.7262418,5.606535626,0.693527147,8.767048644,1.10609708
2021-01-31 12:00:00+00:00,207.1474425,6.195965986,0.731131708,7.398187065,1.111534272
2021-01-31 13:00:00+00:00,206.6810805,4.159770535,0.738671816,7.645319205,1.110983545
2021-01-31 14:00:00+00:00,204.5475286,3.769360397,0.785888503,8.196891606,1.10877494
2021-01-31 15:00:00+00:00,207.1550023,3.652094445,0.739323175,8.379337015,1.103253273
2021-01-31 16:00:00+00:00,208.915567,3.802262408,0.821511134,10.0031254,1.099251885
2021-01-31 17:00:00+00:00,195.6132208,5.215434256,0.860435016,10.99919925,1.096063783
2021-01-31 18:00:00+00:00,175.4362601,5.748282375,0.961709627,12.54514343,1.090494382
2021-01-31 19:00:00+00:00,166.8541649,5.037433616,0.9921081,14.20054381,1.084477911
2021-01-31 20:00:00+00:00,158.8293115,4.516499197,1.006819356,15.60575616,1.079284604
2021-01-31 21:00:00+00:00,154.3203293,4.413215517,1.009352635,16.56024034,1.07651686
2021-01-31 22:00:00+00:00,144.8709655,4.61446272,0.939531686,16.75698265,1.07614838
2021-01-31 23:00:00+00:00,148.0360389,5.087927082,0.911724853,16.66960707,1.077473765
2021-02-01 00:00:00+00:00,145.2540065,4.63119258,0.754024453,15.52442139,1.080675821
2021-02-01 01:00:00+00:00,141.5309242,4.872529997,0.697250478,14.16694474,1.084876927
2021-02-01 02:00:00+00:00,144.8324794,4.553446358,0.662717838,13.63589939,1.087055347
2021-02-01 03:00:00+00:00,149.6142886,4.570563271,0.627079998,13.25439311,1.088404866
2021-02-01 04:00:00+00:00,154.1433803,4.521943677,0.622457081,12.70245254,1.090414908
2021-02-01 05:00:00+00:00,158.0793469,4.959431626,0.674183636,11.926247,1.093105152
2021-02-01 06:00:00+00:00,158.8773834,5.099546826,0.682188104,11.42360852,1.09495091
2021-02-01 07:00:00+00:00,158.5102177,4.932229546,0.66069188,10.9462578,1.096576358
2021-02-01 08:00:00+00:00,155.2391097,4.919649241,0.656766188,10.4565091,1.098515333
2021-02-01 09:00:00+00:00,157.8053866,5.000203179,0.654930283,10.10625368,1.099887021
2021-02-01 10:00:00+00:00,164.9298567,4.633387959,0.651948907,9.733357458,1.102711871
2021-02-01 11:00:00+00:00,181.2424584,4.310176171,0.606192576,9.262030751,1.102805298
2021-02-01 12:00:00+00:00,178.37232,4.766722887,0.58355394,9.006343625,1.103622939
2021-02-01 13:00:00+00:00,177.8988533,4.963260052,0.582128515,9.096904558,1.103374936
2021-02-01 14:00:00+00:00,181.620603,5.42647263,0.597244275,9.602764755,1.101384883
2021-02-01 15:00:00+00:00,182.9259495,5.069713881,0.666173187,9.930906746,1.100453685
2021-02-01 16:00:00+00:00,181.6191376,5.875040071,0.776399322,10.8837139,1.097217054
2021-02-01 17:00:00+00:00,180.5890006,6.396898138,0.887676963,12.27470739,1.092042883
2021-02-01 18:00:00+00:00,177.9487251,6.160214182,0.962112281,13.36500432,1.087656152
2021-02-01 19:00:00+00:00,180.7381453,5.959841771,1.019282361,14.23242226,1.084099401
2021-02-01 20:00:00+00:00,178.9341341,6.158352795,1.064121482,14.88741727,1.081952095
2021-02-01 21:00:00+00:00,180.3192024,5.819580285,1.049960368,15.42420417,1.079610333
2021-02-01 22:00:00+00:00,185.7578005,5.926432311,0.988251445,15.6323489,1.078984135
2021-02-01 23:00:00+00:00,183.4560153,5.830006987,0.801240149,15.31383485,1.079853219
2021-02-02 00:00:00+00:00,185.3532646,5.440822481,0.62742959,14.52578741,1.083543401
2021-02-02 01:00:00+00:00,179.5712773,5.918221027,0.60507166,14.05821491,1.085491559
2021-02-02 02:00:00+00:00,180.4875507,7.080496865,0.656426947,13.66851935,1.086618821
2021-02-02 03:00:00+00:00,186.2077284,7.88400796,0.77729143,12.86539731,1.089611371
2021-02-02 04:00:00+00:00,191.9583677,9.646989092,0.816540288,12.02419577,1.092598694
2021-02-02 05:00:00+00:00,194.7854419,10.70575441,0.901367947,11.74489902,1.093818127
2021-02-02 06:00:00+00:00,197.7753296,11.75898335,0.933770438,11.22308454,1.095554607
2021-02-02 07:00:00+00:00,196.5286408,12.11468013,0.959998587,10.91054535,1.09685989
2021-02-02 08:00:00+00:00,196.8700383,11.99845156,1.042251927,10.42158092,1.098026545
2021-02-02 09:00:00+00:00,191.9434299,11.1612326,1.008532392,10.18320181,1.099226393
2021-02-02 10:00:00+00:00,195.3783785,11.20526589,0.894080598,9.908094949,1.101519016
2021-02-02 11:00:00+00:00,197.0951765,11.01523008,0.893910677,10.02416618,1.102789464
2021-02-02 12:00:00+00:00,194.996861,11.1333264,0.857486745,9.784782069,1.104483274
2021-02-02 13:00:00+00:00,191.8411678,11.38459655,0.843308362,9.667843465,1.104455832
2021-02-02 14:00:00+00:00,190.144209,10.97862835,0.866980936,9.269646674,1.106305202
2021-02-02 15:00:00+00:00,195.4169808,10.36202096,0.90458814,8.952367525,1.104067117
2021-02-02 16:00:00+00:00,191.8903014,8.313241938,0.916858326,11.37285654,1.094221637
2021-02-02 17:00:00+00:00,190.4625212,7.222338362,0.859561228,13.97399632,1.085496443
2021-02-02 18:00:00+00:00,193.3082271,6.578980418,0.844680586,16.37586076,1.077242682
2021-02-02 19:00:00+00:00,192.8149498,5.632643149,0.819541332,18.53906515,1.071251751
2021-02-02 20:00:00+00:00,190.2747442,5.32633223,0.858142808,20.40978867,1.064668921
2021-02-02 21:00:00+00:00,189.9048011,6.039902747,0.93470315,21.47815706,1.060628968
2021-02-02 22:00:00+00:00,191.0099554,7.560338584,0.95140194,21.30800894,1.060912934
2021-02-02 23:00:00+00:00,191.9585962,8.316793066,0.891184048,20.27445156,1.063913403
2021-02-03 00:00:00+00:00,190.3461477,9.067905309,0.853677286,19.01798964,1.068254332
2021-02-03 01:00:00+00:00,190.4485923,9.880041424,0.875091236,17.65096917,1.072870468
2021-02-03 02:00:00+00:00,189.6740869,10.32094757,0.867665731,16.58346531,1.076572441
2021-02-03 03:00:00+00:00,187.577399,10.79123871,0.823127064,15.4637804,1.080507031
2021-02-03 04:00:00+00:00,185.3619715,10.84144258,0.782272847,14.70523293,1.083058447
2021-02-03 05:00:00+00:00,183.4927989,10.73412945,0.74030069,14.20813271,1.085118001
2021-02-03 06:00:00+00:00,184.4295049,10.25176387,0.70110641,13.9827594,1.085434363
2021-02-03 07:00:00+00:00,188.3689609,8.86585789,0.6732001,14.09341208,1.085105118
2021-02-03 08:00:00+00:00,188.6957086,7.510380294,0.656274207,14.41852802,1.08392736
2021-02-03 09:00:00+00:00,182.2481189,6.393293884,0.667472712,15.43571464,1.082106886
2021-02-03 10:00:00+00:00,182.1880447,5.77611783,0.624762145,15.44615429,1.081959177
2021-02-03 11:00:00+00:00,183.0326368,5.961777486,0.692895422,15.64426524,1.081717866
2021-02-03 12:00:00+00:00,187.8714132,5.343256429,0.668968206,15.9465025,1.081376018
2021-02-03 13:00:00+00:00,191.518599,4.673828688,0.666269349,17.1259828,1.077482018
2021-02-03 14:00:00+00:00,181.6682643,3.861438723,0.658546597,18.90719579,1.07281578
2021-02-03 15:00:00+00:00,177.2175399,4.067810439,0.671367087,18.43671171,1.070595925
2021-02-03 16:00:00+00:00,172.5704632,3.499296091,0.702581681,18.59096285,1.062975158
2021-02-03 17:00:00+00:00,177.7367886,2.377368345,0.805100066,20.66906226,1.062515876
2021-02-03 18:00:00+00:00,184.0275645,2.547732582,0.913774801,24.07622971,1.051642705
2021-02-03 19:00:00+00:00,185.2448545,3.809641284,0.992361137,26.06876201,1.04605278
2021-02-03 20:00:00+00:00,181.7846139,4.844965267,0.859048946,26.0543517,1.045953704
2021-02-03 21:00:00+00:00,185.6355195,6.514455077,0.885713944,25.69307816,1.046158838
2021-02-03 22:00:00+00:00,187.1937093,7.582502604,0.920593135,25.52923391,1.046684126
2021-02-03 23:00:00+00:00,190.2287124,9.479484391,0.990605955,24.27974409,1.050433071
2021-02-04 00:00:00+00:00,187.9576892,10.50732059,0.962368211,22.41775877,1.057563065
2021-02-04 01:00:00+00:00,190.5144288,11.14088625,0.963960069,19.6232756,1.066951181
2021-02-04 02:00:00+00:00,190.622102,11.51834244,0.921341959,18.43402852,1.070638884
2021-02-04 03:00:00+00:00,189.5801501,11.47156503,1.035683937,18.24218781,1.071421821
2021-02-04 04:00:00+00:00,189.0544275,12.06704297,1.073735914,17.81030973,1.072805006
2021-02-04 05:00:00+00:00,189.26029,11.21322134,0.876562994,17.26124887,1.074690198
2021-02-04 06:00:00+00:00,188.2312771,10.08353701,0.76349804,16.9779809,1.075739343
2021-02-04 07:00:00+00:00,190.2455131,8.655266901,0.737211588,17.41659277,1.074475725
2021-02-04 08:00:00+00:00,183.4319885,6.885155685,0.792603631,18.44373229,1.071690083
2021-02-04 09:00:00+00:00,185.2834248,8.113966058,1.017947933,20.47887736,1.065449892
2021-02-04 10:00:00+00:00,189.9481708,10.65194574,1.062782963,22.30710862,1.057909964
2021-02-04 11:00:00+00:00,186.0743957,9.651419973,1.031014606,21.70391542,1.058742463
2021-02-04 12:00:00+00:00,187.6908282,7.987451749,0.941281545,21.15035032,1.060620333
2021-02-04 13:00:00+00:00,183.5527671,8.326327302,0.926760565,21.29267131,1.061547176
2021-02-04 14:00:00+00:00,181.7645621,8.813657103,1.024442475,21.54713362,1.061408457
2021-02-04 15:00:00+00:00,184.4191732,7.536978334,1.33497517,21.54490437,1.059528203
2021-02-04 16:00:00+00:00,195.3146001,9.129058678,1.71650765,22.79299595,1.055187804
2021-02-04 17:00:00+00:00,191.3839825,11.48048706,1.831786864,22.64588049,1.055778701
2021-02-04 18:00:00+00:00,193.7501003,10.59740509,1.744464957,23.23548329,1.053896697
2021-02-04 19:00:00+00:00,168.3564945,10.24276185,1.665399846,21.14978381,1.060711922
2021-02-04 20:00:00+00:00,153.1583278,7.98004768,1.325639007,20.63910965,1.062568336
2021-02-04 21:00:00+00:00,150.0931308,7.068606245,1.183162907,19.86042868,1.064890401
2021-02-04 22:00:00+00:00,148.9588826,7.034054841,1.117693095,18.71653709,1.069316354
2021-02-04 23:00:00+00:00,136.4221277,6.290697568,0.93414338,17.89612097,1.072709828
2021-02-05 00:00:00+00:00,136.0093929,6.029220585,0.829110967,16.81133257,1.076560356
2021-02-05 01:00:00+00:00,136.6349306,6.13718134,0.829879697,15.09530141,1.08204731
2021-02-05 02:00:00+00:00,144.5616452,6.69620298,0.869170728,13.86286719,1.086574312
2021-02-05 03:00:00+00:00,153.2870504,6.900308834,0.900273297,12.84467175,1.090532896
2021-02-05 04:00:00+00:00,156.9082547,8.265095354,1.128845741,11.27956681,1.09625579
2021-02-05 05:00:00+00:00,158.0756505,7.493690692,1.010926314,10.13954623,1.100225095
2021-02-05 06:00:00+00:00,158.7996001,6.504166032,0.867103062,9.295528753,1.103300623
2021-02-05 07:00:00+00:00,166.7956706,6.215507019,0.779254923,8.511669941,1.106318533
2021-02-05 08:00:00+00:00,163.444657,6.372060216,0.86537207,7.745700443,1.109022586
2021-02-05 09:00:00+00:00,160.9156849,5.356546433,0.910945876,7.121025218,1.111331377
2021-02-05 10:00:00+00:00,175.9884027,6.600929356,0.925062629,7.007092646,1.113333499
2021-02-05 11:00:00+00:00,178.0804441,6.516601401,0.869742433,6.250824087,1.117478
2021-02-05 12:00:00+00:00,177.9702245,4.607857247,0.787240535,5.942955571,1.119272689
2021-02-05 13:00:00+00:00,179.1624313,3.829467743,0.640781426,6.086846373,1.119407123
2021-02-05 14:00:00+00:00,182.6366332,4.315472241,0.649718007,6.869977231,1.115327669
2021-02-05 15:00:00+00:00,198.9981605,4.892882702,0.738332888,8.111343437,1.107803938
2021-02-05 16:00:00+00:00,196.3708067,4.621954208,0.828168317,10.76905424,1.098442998
2021-02-05 17:00:00+00:00,200.583204,5.592585257,0.903290679,12.21471547,1.091870191
2021-02-05 18:00:00+00:00,203.7751795,6.258535943,0.931614275,13.71763863,1.085748876
2021-02-05 19:00:00+00:00,205.6523887,4.789002395,0.857459862,15.40714062,1.078889755
2021-02-05 20:00:00+00:00,199.7412792,4.043401173,0.890348871,17.39998038,1.072809658
2021-02-05 21:00:00+00:00,204.2383984,3.111337349,0.962890096,19.01667894,1.067319413
2021-02-05 22:00:00+00:00,204.0525003,2.957938359,0.877771798,19.81629296,1.064695191
2021-02-05 23:00:00+00:00,224.8509106,1.385411154,0.671613202,20.93813311,1.063560257
2021-02-06 00:00:00+00:00,201.0157972,2.810248157,0.611519475,19.16150008,1.068488961
2021-02-06 01:00:00+00:00,180.7331545,6.130360968,0.671987863,17.58967659,1.076690042
2021-02-06 02:00:00+00:00,185.9529433,8.655851185,0.777927107,17.16642406,1.085380673
2021-02-06 03:00:00+00:00,189.8070881,8.274708951,1.099859441,15.85612834,1.092222263
2021-02-06 04:00:00+00:00,189.6260433,9.092038881,0.920247129,15.01460819,1.093857202
2021-02-06 05:00:00+00:00,190.9409909,8.891854401,0.782398609,13.93939917,1.094871834
2021-02-06 06:00:00+00:00,190.4978336,9.16664499,0.716883623,13.10976455,1.102566224
2021-02-06 07:00:00+00:00,191.4488679,9.371706908,0.727868247,11.9892597,1.104829995
2021-02-06 08:00:00+00:00,191.5652476,8.402044919,0.778555395,11.17576948,1.109247612
2021-02-06 09:00:00+00:00,184.3869809,6.098257224,0.804744876,11.86072257,1.102662391
2021-02-06 10:00:00+00:00,195.956148,6.07011936,0.841437194,12.28837993,1.107689587
2021-02-06 11:00:00+00:00,204.4953892,7.746622329,0.893806906,11.65171482,1.110325402
2021-02-06 12:00:00+00:00,203.0718693,6.625786435,0.760581636,12.09844242,1.102150906
2021-02-06 13:00:00+00:00,195.570151,6.685963926,0.94594857,12.13620285,1.101337927
2021-02-06 14:00:00+00:00,196.7135627,7.618695897,1.086653931,12.13663266,1.11010811
2021-02-06 15:00:00+00:00,201.9198909,8.848314975,1.302018712,11.95031097,1.107336193
2021-02-06 16:00:00+00:00,203.6338194,9.868431256,1.450814264,13.05052392,1.099563049
2021-02-06 17:00:00+00:00,200.635876,9.037358601,1.408275279,14.60112359,1.096100578
2021-02-06 18:00:00+00:00,201.3308773,9.438041688,1.485687419,16.15679325,1.088746251
2021-02-06 19:00:00+00:00,204.3544648,9.213502421,1.576026426,16.80704906,1.085249399
2021-02-06 20:00:00+00:00,202.0268153,8.710668517,1.688705399,17.42617275,1.081146255
2021-02-06 21:00:00+00:00,201.1615075,8.018003884,1.479538444,17.67479193,1.082327542
2021-02-06 22:00:00+00:00,203.8833579,7.145294259,1.294894639,17.92781461,1.078629543
2021-02-06 23:00:00+00:00,198.7871433,5.146089895,0.889752111,18.50695477,1.076431088
2021-02-07 00:00:00+00:00,192.526838,2.645221945,0.718961772,17.73105477,1.074661852
2021-02-07 01:00:00+00:00,151.991896,2.742274675,0.683913734,16.24819754,1.078625105
2021-02-07 02:00:00+00:00,157.4027966,3.543207125,0.626614145,15.62149038,1.084872565
2021-02-07 03:00:00+00:00,165.1561763,4.941883368,0.595242712,14.71708258,1.088121829
2021-02-07 04:00:00+00:00,175.5342904,5.602595084,0.615236248,14.02966604,1.096685562
2021-02-07 05:00:00+00:00,181.7108738,6.299878247,0.623570132,13.52646636,1.097258657
2021-02-07 06:00:00+00:00,184.5437599,7.508967841,0.726839408,12.80159274,1.10231208
2021-02-07 07:00:00+00:00,188.6721634,9.83160524,0.836400932,12.01864468,1.105155892
2021-02-07 08:00:00+00:00,192.171454,11.67755315,0.917325074,11.48799369,1.104168341
2021-02-07 09:00:00+00:00,193.7892115,11.4880757,0.931900231,10.45030626,1.108359977
2021-02-07 10:00:00+00:00,196.0035125,11.53079236,1.224933027,10.41395157,1.111172784
2021-02-07 11:00:00+00:00,192.5455128,11.00944705,1.386375131,10.47427502,1.113359351
2021-02-07 12:00:00+00:00,194.3600753,13.08402792,1.506695469,9.358981156,1.118641491
2021-02-07 13:00:00+00:00,194.6642674,14.38535339,1.498394475,8.005156615,1.120493903
2021-02-07 14:00:00+00:00,193.1500771,13.99262887,1.405691387,8.345236657,1.117403009
2021-02-07 15:00:00+00:00,191.7315122,12.84092835,1.254184038,8.739753176,1.11559642
2021-02-07 16:00:00+00:00,190.9075557,12.07648588,1.230426806,10.71167173,1.107252955
2021-02-07 17:00:00+00:00,191.605914,11.3508403,1.114897032,13.25698847,1.097397648
2021-02-07 18:00:00+00:00,191.6422523,11.02663541,1.160552482,15.4075081,1.093496032
2021-02-07 19:00:00+00:00,193.1881478,11.06603896,1.185949268,17.38348185,1.08866676
2021-02-07 20:00:00+00:00,190.9994898,10.29090356,1.200786529,18.83454645,1.085882299
2021-02-07 21:00:00+00:00,187.7689606,9.681476453,1.131273569,19.21562636,1.081036014
2021-02-07 22:00:00+00:00,188.506018,9.152391661,1.184442261,20.07111703,1.074737716
2021-02-07 23:00:00+00:00,189.5073253,9.655921109,1.247898159,20.22167663,1.078227968
2021-02-08 00:00:00+00:00,189.7758466,10.49653628,1.097133409,18.68303116,1.077376523
2021-02-08 01:00:00+00:00,188.4432406,11.6189031,1.124207113,16.47117394,1.098742377
2021-02-08 02:00:00+00:00,190.8792987,11.87404389,1.158193182,15.6376234,1.093758165
2021-02-08 03:00:00+00:00,192.4927765,10.69395914,1.074113103,14.92564027,1.095845169
2021-02-08 04:00:00+00:00,193.6057193,10.6685622,1.043298726,14.63060626,1.10090289
2021-02-08 05:00:00+00:00,193.66066,10.8251308,1.034629154,14.3567007,1.100953636
2021-02-08 06:00:00+00:00,193.194503,11.09355243,1.022769741,14.0574258,1.100746433
2021-02-08 07:00:00+00:00,191.4575707,10.5790931,0.94732439,13.77356359,1.100191767
2021-02-08 08:00:00+00:00,189.75143,10.22888831,0.779392814,13.78379964,1.103854476
2021-02-08 09:00:00+00:00,188.1729617,9.652269282,0.720616804,14.03560714,1.102210481
2021-02-08 10:00:00+00:00,189.2242355,9.564334859,0.720942577,13.68554993,1.100271396
2021-02-08 11:00:00+00:00,193.3035829,8.242883904,0.797175494,13.05279615,1.102297207
2021-02-08 12:00:00+00:00,193.4792067,7.768368275,0.869979944,12.4938741,1.10328622
2021-02-08 13:00:00+00:00,188.5771508,7.220796749,0.87747676,13.63038606,1.100254899
2021-02-08 14:00:00+00:00,184.4682118,5.998010493,0.806693874,15.22528613,1.097311864
2021-02-08 15:00:00+00:00,187.2369203,4.400714792,0.695143775,15.02115281,1.089741625
2021-02-08 16:00:00+00:00,182.7317959,3.366584176,0.7127389,17.08159115,1.086769125
2021-02-08 17:00:00+00:00,199.2565261,2.731119867,0.968619734,20.07999563,1.067516862
2021-02-08 18:00:00+00:00,195.8695713,5.147653825,1.19474228,22.12549969,1.060857361
2021-02-08 19:00:00+00:00,195.4172426,6.981395014,1.426349538,23.61156808,1.05249302
2021-02-08 20:00:00+00:00,191.808617,7.807209071,1.508935282,24.84454361,1.04828466
2021-02-08 21:00:00+00:00,191.581144,7.253527894,1.424815744,25.48128932,1.048533581
2021-02-08 22:00:00+00:00,189.888467,6.463594423,1.248936061,25.74187396,1.046974799
2021-02-08 23:00:00+00:00,189.6483365,5.301902837,0.953058031,25.61840544,1.045679849
2021-02-09 00:00:00+00:00,189.1838235,4.365310523,0.646417856,24.96767466,1.048655179
2021-02-09 01:00:00+00:00,186.5499109,5.338492232,0.766437226,23.02352977,1.055819745
2021-02-09 02:00:00+00:00,191.2086759,6.86958217,0.661803354,21.52301231,1.060486697
2021-02-09 03:00:00+00:00,194.7633871,8.480912045,0.801652304,19.59186189,1.066685789
2021-02-09 04:00:00+00:00,194.7816494,9.647498577,0.926213865,18.39143317,1.070708097
2021-02-09 05:00:00+00:00,194.0939191,9.806903103,0.879337416,17.72561159,1.072942707
